bin_center,bin_content,x_lower_bound,x_upper_bound,y_lower_bound,y_upper_bound
-0.918255627155304,675.10009765625,-1.101381540298462,-0.735129714012146,637.9427528381348,712.2574424743652
-0.5520437955856323,663.4334716796875,-0.735129714012146,-0.36895787715911865,629.6297264099121,697.2372169494629
-0.1858524652197957,658.3419799804688,-0.36895787715911865,-0.0027470532804727554,625.2396469116211,691.4443130493164
0.1805318845435977,654.66845703125,-0.0027470532804727554,0.36381082236766815,621.4395446777344,687.8973693847656
0.5473229512572289,650.3973388671875,0.36381082236766815,0.7308350801467896,616.4614486694336,684.3332290649414
0.9144599735736847,646.5458984375,0.7308350801467896,1.0980848670005798,609.8396072387695,683.2521896362305
-0.918255627155304,559.0602416992188,-1.101381540298462,-0.735129714012146,528.5618953704834,589.5585880279541
-0.5520437955856323,547.5452270507812,-0.735129714012146,-0.36895787715911865,519.4884300231934,575.6020240783691
-0.1858524652197957,543.7471313476562,-0.36895787715911865,-0.0027470532804727554,516.2387866973877,571.2554759979248
0.1805318845435977,540.6435546875,-0.0027470532804727554,0.36381082236766815,513.0117683410645,568.2753410339355
0.5473229512572289,537.6566162109375,0.36381082236766815,0.7308350801467896,509.4136390686035,565.8995933532715
0.9144599735736847,534.3351440429688,0.7308350801467896,1.0980848670005798,503.5623245239258,565.1079635620117
-0.918255627155304,418.944580078125,-1.101381540298462,-0.735129714012146,395.9547805786133,441.9343795776367
-0.5520437955856323,411.26177978515625,-0.735129714012146,-0.36895787715911865,389.9869747161865,432.536584854126
-0.1858524652197957,408.08575439453125,-0.36895787715911865,-0.0027470532804727554,387.2266445159912,428.9448642730713
0.1805318845435977,405.8191833496094,-0.0027470532804727554,0.36381082236766815,384.7889213562012,426.8494453430176
0.5473229512572289,403.3131408691406,0.36381082236766815,0.7308350801467896,381.8423385620117,424.78394317626953
0.9144599735736847,401.03997802734375,0.7308350801467896,1.0980848670005798,377.76136779785156,424.31858825683594
-0.918255627155304,280.9626159667969,-1.101381540298462,-0.735129714012146,265.4256935119629,296.49953842163086
-0.5520437955856323,275.58526611328125,-0.735129714012146,-0.36895787715911865,261.26611137390137,289.90442085266113
-0.1858524652197957,273.45281982421875,-0.36895787715911865,-0.0027470532804727554,259.366304397583,287.5393352508545
0.1805318845435977,271.6783752441406,-0.0027470532804727554,0.36381082236766815,257.40507793426514,285.9516725540161
0.5473229512572289,270.0451354980469,0.36381082236766815,0.7308350801467896,255.38900756835938,284.7012634277344
0.9144599735736847,269.07464599609375,0.7308350801467896,1.0980848670005798,253.06811904907227,285.08117294311523
-0.918255627155304,182.22845458984375,-1.101381540298462,-0.735129714012146,172.05741691589355,192.39949226379395
-0.5520437955856323,179.0374298095703,-0.735129714012146,-0.36895787715911865,169.59933853149414,188.47552108764648
-0.1858524652197957,177.78762817382812,-0.36895787715911865,-0.0027470532804727554,168.49074363708496,187.0845127105713
0.1805318845435977,176.70162963867188,-0.0027470532804727554,0.36381082236766815,167.1979465484619,186.20531272888184
0.5473229512572289,175.5606231689453,0.36381082236766815,0.7308350801467896,165.74728965759277,185.37395668029785
0.9144599735736847,174.56948852539062,0.7308350801467896,1.0980848670005798,163.6883659362793,185.45061111450195
-0.918255627155304,111.29127502441406,-1.101381540298462,-0.735129714012146,104.81609535217285,117.76645469665527
-0.5520437955856323,109.50093841552734,-0.735129714012146,-0.36895787715911865,103.53039884567261,115.47147798538208
-0.1858524652197957,108.94757843017578,-0.36895787715911865,-0.0027470532804727554,103.07290458679199,114.82225227355957
0.1805318845435977,108.13870239257812,-0.0027470532804727554,0.36381082236766815,102.04249620437622,114.23490858078003
0.5473229512572289,107.54163360595703,0.36381082236766815,0.7308350801467896,101.12252902984619,113.96073818206787
0.9144599735736847,106.8279800415039,0.7308350801467896,1.0980848670005798,99.472243309021,114.18371677398682
-0.918255627155304,62.66969680786133,-1.101381540298462,-0.735129714012146,58.85737085342407,66.48202276229858
-0.5520437955856323,61.7392578125,-0.735129714012146,-0.36895787715911865,58.15505242347717,65.32346320152283
-0.1858524652197957,61.48378372192383,-0.36895787715911865,-0.0027470532804727554,57.93702268600464,65.03054475784302
0.1805318845435977,61.122276306152344,-0.0027470532804727554,0.36381082236766815,57.327950954437256,64.91660165786743
0.5473229512572289,60.82615280151367,0.36381082236766815,0.7308350801467896,56.71979808807373,64.93250751495361
0.9144599735736847,60.1918830871582,0.7308350801467896,1.0980848670005798,55.16207218170166,65.22169399261475
