bin_center,bin_content,x_lower_bound,x_upper_bound,y_lower_bound,y_upper_bound
-0.918255627155304,663.1226806640625,-1.101381540298462,-0.735129714012146,621.7829513549805,704.4624099731445
-0.5520437955856323,655.8508911132812,-0.735129714012146,-0.36895787715911865,620.5661773681641,691.1356048583984
-0.1858524652197957,660.0818481445312,-0.36895787715911865,-0.0027470532804727554,625.594310760498,694.5693855285645
0.1805318845435977,657.452880859375,-0.0027470532804727554,0.36381082236766815,622.8148956298828,692.0908660888672
0.5473229512572289,648.4389038085938,0.36381082236766815,0.7308350801467896,613.1280517578125,683.749755859375
0.9144599735736847,637.1200561523438,0.7308350801467896,1.0980848670005798,597.0079078674316,677.2322044372559
-0.918255627155304,549.9011840820312,-1.101381540298462,-0.735129714012146,516.2332572937012,583.5691108703613
-0.5520437955856323,542.031982421875,-0.735129714012146,-0.36895787715911865,512.7829284667969,571.2810363769531
-0.1858524652197957,545.5743408203125,-0.36895787715911865,-0.0027470532804727554,516.9756202697754,574.1730613708496
0.1805318845435977,543.1746215820312,-0.0027470532804727554,0.36381082236766815,514.4352188110352,571.9140243530273
0.5473229512572289,536.9832153320312,0.36381082236766815,0.7308350801467896,507.73359298706055,566.232837677002
0.9144599735736847,528.9144897460938,0.7308350801467896,1.0980848670005798,495.74207305908203,562.0869064331055
-0.918255627155304,412.7244873046875,-1.101381540298462,-0.735129714012146,387.70117568969727,437.74779891967773
-0.5520437955856323,407.3253173828125,-0.735129714012146,-0.36895787715911865,385.3235893249512,429.3270454406738
-0.1858524652197957,409.67431640625,-0.36895787715911865,-0.0027470532804727554,388.02160263061523,431.32703018188477
0.1805318845435977,408.169189453125,-0.0027470532804727554,0.36381082236766815,386.35323333740234,429.98514556884766
0.5473229512572289,403.45062255859375,0.36381082236766815,0.7308350801467896,381.3303756713867,425.5708694458008
0.9144599735736847,398.6965026855469,0.7308350801467896,1.0980848670005798,373.9574718475342,423.43553352355957
-0.918255627155304,276.4588928222656,-1.101381540298462,-0.735129714012146,259.58510971069336,293.3326759338379
-0.5520437955856323,272.8227233886719,-0.735129714012146,-0.36895787715911865,258.0514249801636,287.5940217971802
-0.1858524652197957,274.7242126464844,-0.36895787715911865,-0.0027470532804727554,260.14039039611816,289.3080348968506
0.1805318845435977,273.44189453125,-0.0027470532804727554,0.36381082236766815,258.6956195831299,288.1881694793701
0.5473229512572289,270.5216369628906,0.36381082236766815,0.7308350801467896,255.5698947906494,285.47337913513184
0.9144599735736847,268.25738525390625,0.7308350801467896,1.0980848670005798,251.51354789733887,285.00122261047363
-0.918255627155304,179.266357421875,-1.101381540298462,-0.735129714012146,168.30430603027344,190.22840881347656
-0.5520437955856323,177.47962951660156,-0.735129714012146,-0.36895787715911865,167.79084587097168,187.16841316223145
-0.1858524652197957,178.73350524902344,-0.36895787715911865,-0.0027470532804727554,169.15019416809082,188.31681632995605
0.1805318845435977,178.08126831054688,-0.0027470532804727554,0.36381082236766815,168.33721160888672,187.82532501220703
0.5473229512572289,176.08534240722656,0.36381082236766815,0.7308350801467896,166.17486953735352,185.9958152770996
0.9144599735736847,174.49920654296875,0.7308350801467896,1.0980848670005798,163.31830215454102,185.68011093139648
-0.918255627155304,109.29342651367188,-1.101381540298462,-0.735129714012146,102.35360431671143,116.23324871063232
-0.5520437955856323,108.61070251464844,-0.735129714012146,-0.36895787715911865,102.5644063949585,114.65699863433838
-0.1858524652197957,109.74317932128906,-0.36895787715911865,-0.0027470532804727554,103.74300193786621,115.74335670471191
0.1805318845435977,109.13577270507812,-0.0027470532804727554,0.36381082236766815,102.99101543426514,115.28052997589111
0.5473229512572289,108.12828063964844,0.36381082236766815,0.7308350801467896,101.79973840713501,114.45682287216187
0.9144599735736847,107.1472396850586,0.7308350801467896,1.0980848670005798,99.95280170440674,114.34167766571045
-0.918255627155304,61.33587646484375,-1.101381540298462,-0.735129714012146,57.344038009643555,65.32771492004395
-0.5520437955856323,61.205657958984375,-0.735129714012146,-0.36895787715911865,57.66332817077637,64.74798774719238
-0.1858524652197957,62.026100158691406,-0.36895787715911865,-0.0027470532804727554,58.49429798126221,65.5579023361206
0.1805318845435977,61.76417922973633,-0.0027470532804727554,0.36381082236766815,58.04343914985657,65.48491930961609
0.5473229512572289,61.16453170776367,0.36381082236766815,0.7308350801467896,57.27944564819336,65.04961776733398
0.9144599735736847,60.51581573486328,0.7308350801467896,1.0980848670005798,55.92044973373413,65.11118173599243
