x,y,y_error_low,y_error_high,lower_bound,upper_bound
358.9841613769531,3.5200042724609375,-1.0,-1.0,4.5200042724609375,2.5200042724609375
314.6255187988281,3.4200422763824463,-1.0,-1.0,4.420042276382446,2.4200422763824463
253.77027893066406,3.3310561180114746,-1.0,-1.0,4.331056118011475,2.3310561180114746
186.60386657714844,3.216371774673462,-1.0,-1.0,4.216371774673462,2.216371774673462
133.77767944335938,3.109555721282959,-1.0,-1.0,4.109555721282959,2.109555721282959
92.65077209472656,2.9955663681030273,-1.0,-1.0,3.9955663681030273,1.9955663681030273
60.713111877441406,2.863481044769287,-1.0,-1.0,3.863481044769287,1.863481044769287
