x,y,y_error_low,y_error_high,lower_bound,upper_bound
352.0,3.509999990463257,0.1899999976158142,0.1899999976158142,3.3199999928474426,3.699999988079071
299.0,3.430000066757202,0.20000000298023224,0.20000000298023224,3.23000006377697,3.6300000697374344
234.0,3.4000000953674316,0.2199999988079071,0.2199999988079071,3.1800000965595245,3.6200000941753387
166.0,3.309999942779541,0.25,0.25,3.059999942779541,3.559999942779541
115.0,3.200000047683716,0.30000001192092896,0.30000001192092896,2.900000035762787,3.5000000596046448
76.0,3.0999999046325684,0.4000000059604645,0.4000000059604645,2.699999898672104,3.499999910593033
47.0,3.0,0.5,0.5,2.5,3.5
