x,y,y_error_low,y_error_high,lower_bound,upper_bound
352.15899658203125,3.5430428981781006,-1.0,-1.0,4.543042898178101,2.5430428981781006
305.6531066894531,3.349184989929199,-1.0,-1.0,4.349184989929199,2.349184989929199
242.4121856689453,3.12788987159729,-1.0,-1.0,4.12788987159729,2.12788987159729
175.5517578125,2.8596396446228027,-1.0,-1.0,3.8596396446228027,1.8596396446228027
124.22803497314453,2.627617120742798,-1.0,-1.0,3.627617120742798,1.6276171207427979
84.86235046386719,2.414158582687378,-1.0,-1.0,3.414158582687378,1.414158582687378
55.06684494018555,2.2241268157958984,-1.0,-1.0,3.2241268157958984,1.2241268157958984
